2024-06-01 17:18:20,267 - INFO - Hostname successfully validated: inind-lb2-core-01.mgmt.internal.das
2024-06-01 17:18:20,267 - INFO - Valid IP address found: inind-lb2-core-01 in file: deviceList.csv
2024-06-01 17:18:20,295 - INFO - Device inind-lb2-core-01.mgmt.internal.das is reachable on port TCP 22.
2024-06-01 17:18:20,304 - INFO - Hostname successfully validated: inind-lb2-core-02.mgmt.internal.das
2024-06-01 17:18:20,304 - INFO - Valid IP address found: inind-lb2-core-02 in file: deviceList.csv
2024-06-01 17:18:20,334 - INFO - Device inind-lb2-core-02.mgmt.internal.das is reachable on port TCP 22.
2024-06-01 17:18:20,355 - INFO - Hostname successfully validated: inind-vic-core-00.mgmt.internal.das
2024-06-01 17:18:20,355 - INFO - Valid IP address found: inind-vic-core-00 in file: deviceList.csv
2024-06-01 17:18:20,384 - INFO - Device inind-vic-core-00.mgmt.internal.das is reachable on port TCP 22.
2024-06-01 17:18:20,397 - INFO - Hostname successfully validated: istel-der-core-01.mgmt.internal.das
2024-06-01 17:18:20,398 - INFO - Valid IP address found: istel-der-core-01 in file: deviceList.csv
2024-06-01 17:18:20,540 - INFO - Device istel-der-core-01.mgmt.internal.das is reachable on port TCP 22.
2024-06-01 17:18:20,557 - INFO - Hostname successfully validated: kylex-aly-core-00.mgmt.internal.das
2024-06-01 17:18:20,557 - INFO - Valid IP address found: kylex-aly-core-00 in file: deviceList.csv
2024-06-01 17:18:20,604 - INFO - Device kylex-aly-core-00.mgmt.internal.das is reachable on port TCP 22.
2024-06-01 17:18:20,615 - INFO - Hostname successfully validated: kylou-tri-core-00.mgmt.internal.das
2024-06-01 17:18:20,615 - INFO - Valid IP address found: kylou-tri-core-00 in file: deviceList.csv
2024-06-01 17:18:20,673 - INFO - Device kylou-tri-core-00.mgmt.internal.das is reachable on port TCP 22.
2024-06-01 17:18:20,682 - INFO - Hostname successfully validated: manew-cha-core-00.mgmt.internal.das
2024-06-01 17:18:20,682 - INFO - Valid IP address found: manew-cha-core-00 in file: deviceList.csv
2024-06-01 17:18:20,698 - INFO - Device manew-cha-core-00.mgmt.internal.das is reachable on port TCP 22.
2024-06-01 17:18:20,712 - INFO - Hostname successfully validated: mawob-uni-core-00.mgmt.internal.das
2024-06-01 17:18:20,712 - INFO - Valid IP address found: mawob-uni-core-00 in file: deviceList.csv
